,Date,Country,Confirmed,Recovered,Deaths,Active,New Cases,New Recovered,New Deaths
15165,2020-04-12,West Bank and Gaza,290,58.0,2,230.0,22,0,1
12857,2020-03-31,Kuwait,289,73.0,0,216.0,23,0,1
16534,2020-04-20,Guatemala,289,21.0,7,261.0,32,0,0
17290,2020-04-24,Jamaica,288,28.0,7,253.0,31,1,0
14554,2020-04-09,Nigeria,288,51.0,7,230.0,12,1,7
13161,2020-04-02,Burkina Faso,288,50.0,16,222.0,6,0,4
15655,2020-04-15,Montenegro,288,55.0,4,229.0,5,0,9
13548,2020-04-04,Cuba,288,15.0,6,267.0,19,0,0
7831,2020-03-04,France,288,12.0,4,272.0,84,0,0
17013,2020-04-22,Venezuela,288,122.0,10,156.0,3,0,5
15949,2020-04-17,Congo (Kinshasa),287,25.0,23,239.0,20,1,2
14126,2020-04-07,Ghana,287,31.0,5,251.0,73,0,0
16803,2020-04-21,Somalia,286,4.0,8,274.0,49,0,0
10697,2020-03-19,Slovenia,286,0.0,1,285.0,11,0,0
16988,2020-04-22,Somalia,286,4.0,8,274.0,0,0,0
16828,2020-04-21,Venezuela,285,117.0,10,158.0,29,1,0
4487,2020-02-15,Diamond Princess,285,0.0,0,285.0,67,0,0
10742,2020-03-20,Bahrain,285,100.0,1,184.0,7,0,0
10782,2020-03-20,Egypt,285,39.0,8,238.0,29,2,7
12705,2020-03-30,North Macedonia,285,12.0,7,266.0,26,1,9
12483,2020-03-29,Kazakhstan,284,20.0,1,263.0,56,0,4
17184,2020-04-23,Tanzania,284,11.0,10,263.0,0,0,0
16999,2020-04-22,Tanzania,284,11.0,10,263.0,30,0,0
11961,2020-03-26,New Zealand,283,27.0,0,256.0,78,0,5
15261,2020-04-13,Kosovo,283,58.0,7,218.0,0,0,0
15076,2020-04-12,Kosovo,283,58.0,7,218.0,0,0,0
14891,2020-04-11,Kosovo,283,58.0,7,218.0,33,0,6
10786,2020-03-20,Estonia,283,1.0,0,282.0,16,0,0
15470,2020-04-14,Montenegro,283,46.0,4,233.0,9,1,41
12373,2020-03-28,Taiwan*,283,30.0,2,251.0,16,0,1
12976,2020-04-01,Burkina Faso,282,46.0,16,220.0,21,2,14
13320,2020-04-03,Afghanistan,281,10.0,6,265.0,8,0,0
16554,2020-04-20,Kenya,281,69.0,14,198.0,11,0,2
15131,2020-04-12,Senegal,280,171.0,2,107.0,2,0,19
12120,2020-03-27,Latvia,280,1.0,0,279.0,36,0,0
14523,2020-04-09,Kyrgyzstan,280,35.0,4,241.0,10,0,2
14388,2020-04-08,San Marino,279,40.0,34,205.0,0,0,0
14203,2020-04-07,San Marino,279,40.0,34,205.0,13,2,5
12379,2020-03-28,Tunisia,278,2.0,8,268.0,51,2,0
13037,2020-04-01,Jordan,278,36.0,5,237.0,4,0,6
14946,2020-04-11,Senegal,278,152.0,2,124.0,13,0,15
10557,2020-03-19,Bahrain,278,100.0,1,177.0,22,0,12
14183,2020-04-07,Niger,278,26.0,11,241.0,25,1,0
11322,2020-03-23,Colombia,277,3.0,3,271.0,46,1,0
10682,2020-03-19,Romania,277,25.0,0,252.0,17,0,6
10050,2020-03-16,Finland,277,10.0,0,267.0,33,0,0
13136,2020-04-02,Albania,277,76.0,16,185.0,18,1,9
13632,2020-04-04,Oman,277,61.0,2,214.0,25,1,4
14369,2020-04-08,Nigeria,276,44.0,6,226.0,22,0,0
11956,2020-03-26,Morocco,275,8.0,11,256.0,50,5,1
10327,2020-03-17,Slovenia,275,0.0,1,274.0,22,0,0
14820,2020-04-11,Bolivia,275,2.0,20,253.0,7,1,0
17918,2020-04-27,Sudan,275,21.0,22,232.0,38,1,1
10512,2020-03-18,Slovenia,275,0.0,1,274.0,0,0,0
11755,2020-03-25,Lithuania,274,1.0,4,269.0,65,2,0
17258,2020-04-24,El Salvador,274,75.0,8,191.0,24,0,8
11254,2020-03-22,South Africa,274,0.0,0,274.0,34,0,0
10690,2020-03-19,Saudi Arabia,274,6.0,0,268.0,103,0,0
8685,2020-03-08,UK,274,18.0,3,253.0,67,1,0
17443,2020-04-25,El Salvador,274,75.0,8,191.0,0,0,0
12852,2020-03-31,Jordan,274,30.0,5,239.0,6,0,4
15285,2020-04-13,Montenegro,274,5.0,3,266.0,2,0,0
12386,2020-03-28,Uruguay,274,0.0,0,274.0,36,0,0
7486,2020-03-02,Japan,274,32.0,6,236.0,18,0,0
13135,2020-04-02,Afghanistan,273,10.0,6,257.0,36,2,5
14355,2020-04-08,Mauritius,273,19.0,7,247.0,5,0,11
12590,2020-03-30,Azerbaijan,273,26.0,4,243.0,64,0,11
15100,2020-04-12,Montenegro,272,5.0,3,264.0,9,1,0
10710,2020-03-19,Thailand,272,42.0,1,229.0,60,0,0
15234,2020-04-13,Georgia,272,68.0,3,201.0,15,0,1
16437,2020-04-19,Sri Lanka,271,96.0,7,168.0,17,0,10
17939,2020-04-27,Vietnam,270,225.0,0,45.0,0,0,0
16369,2020-04-19,Kenya,270,67.0,14,189.0,8,2,7
17384,2020-04-24,Vietnam,270,220.0,0,50.0,2,0,-4
17569,2020-04-25,Vietnam,270,225.0,0,45.0,0,0,5
14338,2020-04-08,Kyrgyzstan,270,33.0,4,233.0,42,0,0
17754,2020-04-26,Vietnam,270,225.0,0,45.0,0,0,0
12176,2020-03-27,Slovakia,269,2.0,0,267.0,43,0,0
13363,2020-04-03,Cuba,269,15.0,6,248.0,36,0,2
14635,2020-04-10,Bolivia,268,2.0,19,247.0,4,1,0
13765,2020-04-05,Honduras,268,6.0,22,240.0,4,7,3
12667,2020-03-30,Jordan,268,26.0,5,237.0,9,2,8
17199,2020-04-23,Vietnam,268,224.0,0,44.0,0,0,1
16274,2020-04-18,Vietnam,268,201.0,0,67.0,0,0,3
16829,2020-04-21,Vietnam,268,216.0,0,52.0,0,0,2
16644,2020-04-20,Vietnam,268,214.0,0,54.0,0,0,12
17014,2020-04-22,Vietnam,268,223.0,0,45.0,0,0,7
16459,2020-04-19,Vietnam,268,202.0,0,66.0,0,0,1
14170,2020-04-07,Mauritius,268,8.0,7,253.0,24,0,1
8486,2020-03-07,Switzerland,268,3.0,1,264.0,54,0,0
16089,2020-04-17,Vietnam,268,198.0,0,70.0,0,0,21
14980,2020-04-11,West Bank and Gaza,268,57.0,2,209.0,1,0,12
15904,2020-04-16,Vietnam,268,177.0,0,91.0,1,0,6
11381,2020-03-23,Lebanon,267,8.0,4,255.0,19,0,0
15719,2020-04-15,Vietnam,267,171.0,0,96.0,1,0,2
12028,2020-03-27,Andorra,267,1.0,3,263.0,43,0,0
12188,2020-03-27,Taiwan*,267,29.0,2,236.0,15,0,0
8896,2020-03-10,Belgium,267,1.0,0,266.0,28,0,0
15764,2020-04-16,Congo (Kinshasa),267,23.0,22,222.0,13,1,2
14795,2020-04-10,West Bank and Gaza,267,45.0,2,220.0,4,1,1
10601,2020-03-19,Estonia,267,1.0,0,266.0,9,0,0
13682,2020-04-04,Uzbekistan,266,25.0,2,239.0,39,0,0
14018,2020-04-06,San Marino,266,35.0,32,199.0,0,0,0
11106,2020-03-22,Argentina,266,3.0,4,259.0,108,0,0
11366,2020-03-23,Iraq,266,57.0,23,186.0,33,3,0
10325,2020-03-17,Singapore,266,114.0,0,152.0,23,0,5
12672,2020-03-30,Kuwait,266,72.0,0,194.0,11,0,5
13833,2020-04-05,San Marino,266,35.0,32,199.0,7,0,8
15534,2020-04-14,Vietnam,266,169.0,0,97.0,1,0,23
15349,2020-04-13,Vietnam,265,146.0,0,119.0,3,0,2
14761,2020-04-10,Senegal,265,137.0,2,126.0,15,0,14
8630,2020-03-08,Netherlands,265,0.0,3,262.0,77,2,0
11662,2020-03-25,Armenia,265,16.0,0,249.0,16,0,2
14450,2020-04-09,Bolivia,264,2.0,18,244.0,54,3,0
8926,2020-03-10,Denmark,264,1.0,0,263.0,172,0,0
11865,2020-03-26,Bulgaria,264,8.0,3,253.0,22,0,4
13580,2020-04-04,Honduras,264,3.0,15,246.0,42,0,0
11472,2020-03-24,Algeria,264,24.0,19,221.0,34,2,-41
14425,2020-04-08,West Bank and Gaza,263,44.0,1,218.0,2,0,2
12507,2020-03-29,Moldova,263,2.0,2,259.0,32,0,0
14610,2020-04-09,West Bank and Gaza,263,44.0,1,218.0,0,0,0
14915,2020-04-11,Montenegro,263,5.0,2,256.0,8,0,1
12065,2020-03-27,Costa Rica,263,3.0,2,258.0,32,0,1
9201,2020-03-11,Qatar,262,0.0,0,262.0,238,0,0
9386,2020-03-12,Qatar,262,0.0,0,262.0,0,0,0
8311,2020-03-06,US,262,7.0,14,241.0,45,2,0
15164,2020-04-12,Vietnam,262,144.0,0,118.0,4,0,0
16184,2020-04-18,Kenya,262,60.0,12,190.0,16,1,7
7835,2020-03-04,Germany,262,16.0,0,246.0,66,0,0
12809,2020-03-31,Cyprus,262,23.0,8,231.0,32,1,1
14240,2020-04-07,West Bank and Gaza,261,42.0,1,218.0,7,0,18
11916,2020-03-26,Hungary,261,28.0,10,223.0,35,0,7
12791,2020-03-31,Burkina Faso,261,32.0,14,215.0,15,2,1
13731,2020-04-05,Cote d'Ivoire,261,37.0,3,221.0,16,2,12
10497,2020-03-18,Romania,260,19.0,0,241.0,76,0,3
13648,2020-04-04,San Marino,259,27.0,32,200.0,14,2,6
12482,2020-03-29,Jordan,259,18.0,3,238.0,13,2,0
8111,2020-03-05,Spain,259,2.0,3,254.0,37,1,0
12951,2020-04-01,Albania,259,67.0,15,177.0,16,0,15
12520,2020-03-29,North Macedonia,259,3.0,6,250.0,18,2,0
14979,2020-04-11,Vietnam,258,144.0,0,114.0,1,0,0
17814,2020-04-27,Equatorial Guinea,258,9.0,1,248.0,0,0,1
10416,2020-03-18,Estonia,258,1.0,0,257.0,33,0,0
17629,2020-04-26,Equatorial Guinea,258,8.0,1,249.0,0,0,1
16757,2020-04-21,Mali,258,57.0,14,187.0,12,0,1
17444,2020-04-25,Equatorial Guinea,258,7.0,1,250.0,44,0,0
12231,2020-03-28,Bosnia and Herzegovina,258,5.0,5,248.0,21,1,0
14794,2020-04-10,Vietnam,257,144.0,0,113.0,2,0,16
17105,2020-04-23,Jamaica,257,28.0,6,223.0,24,0,1
15049,2020-04-12,Georgia,257,67.0,3,187.0,15,0,7
16349,2020-04-19,Guatemala,257,21.0,7,229.0,22,0,0
16643,2020-04-20,Venezuela,256,117.0,9,130.0,0,0,0
10597,2020-03-19,Egypt,256,32.0,6,218.0,60,0,0
10372,2020-03-18,Bahrain,256,88.0,1,167.0,28,0,7
16458,2020-04-19,Venezuela,256,117.0,9,130.0,29,0,4
7301,2020-03-01,Japan,256,32.0,6,218.0,15,1,0
14609,2020-04-09,Vietnam,255,128.0,0,127.0,4,0,2
14730,2020-04-10,Montenegro,255,4.0,2,249.0,3,0,0
12487,2020-03-29,Kuwait,255,67.0,0,188.0,20,0,3
14055,2020-04-06,West Bank and Gaza,254,24.0,1,229.0,17,0,-1
16252,2020-04-18,Sri Lanka,254,86.0,7,161.0,10,0,9
15579,2020-04-15,Congo (Kinshasa),254,21.0,21,212.0,13,1,1
11142,2020-03-22,Croatia,254,5.0,1,248.0,48,0,0
16814,2020-04-21,Tanzania,254,11.0,10,233.0,0,0,0
14184,2020-04-07,Nigeria,254,44.0,6,204.0,16,1,9
16629,2020-04-20,Tanzania,254,11.0,10,233.0,84,3,0
9850,2020-03-15,Czechia,253,0.0,0,253.0,64,0,0
10868,2020-03-20,Russia,253,9.0,1,243.0,54,0,0
13998,2020-04-06,Niger,253,26.0,10,217.0,69,0,13
10142,2020-03-16,Slovenia,253,0.0,1,252.0,34,0,0
12003,2020-03-26,Taiwan*,252,29.0,2,221.0,17,0,0
14545,2020-04-09,Montenegro,252,4.0,2,246.0,4,0,0
9837,2020-03-15,Canada,252,0.0,1,251.0,54,0,0
13447,2020-04-03,Oman,252,57.0,1,194.0,21,0,0
10494,2020-03-18,Poland,251,13.0,5,233.0,13,0,0
11026,2020-03-21,Mexico,251,4.0,2,245.0,48,0,0
14424,2020-04-08,Vietnam,251,126.0,0,125.0,2,0,3
10437,2020-03-18,Iceland,250,5.0,1,244.0,30,0,5
14870,2020-04-11,Guinea,250,17.0,0,233.0,38,0,2
14576,2020-04-09,Senegal,250,123.0,2,125.0,6,0,10
14706,2020-04-10,Kosovo,250,52.0,7,191.0,66,2,22
17073,2020-04-23,El Salvador,250,67.0,8,175.0,13,1,4
9628,2020-03-14,Australia,250,23.0,3,224.0,50,0,0
15055,2020-04-12,Guinea,250,17.0,0,233.0,0,0,0
10258,2020-03-17,Israel,250,11.0,0,239.0,32,0,7
11477,2020-03-24,Armenia,249,14.0,0,235.0,14,0,12
14239,2020-04-07,Vietnam,249,123.0,0,126.0,4,0,28
11432,2020-03-23,Serbia,249,1.0,3,245.0,27,1,0
11644,2020-03-24,United Arab Emirates,248,45.0,2,201.0,50,0,7
11196,2020-03-22,Lebanon,248,8.0,4,236.0,61,0,4
8855,2020-03-09,Sweden,248,1.0,0,247.0,45,0,1
14360,2020-04-08,Montenegro,248,4.0,2,242.0,7,0,0
12606,2020-03-30,Burkina Faso,246,31.0,12,203.0,24,0,8
15999,2020-04-17,Kenya,246,53.0,11,182.0,12,0,0
9074,2020-03-11,Austria,246,4.0,0,242.0,64,0,0
12297,2020-03-28,Jordan,246,18.0,1,227.0,11,0,0
16572,2020-04-20,Mali,246,56.0,14,176.0,22,0,14
14054,2020-04-06,Vietnam,245,95.0,0,150.0,4,0,5
6740,2020-02-27,Iran,245,49.0,26,170.0,106,7,0
13278,2020-04-02,San Marino,245,21.0,30,194.0,9,4,8
13463,2020-04-03,San Marino,245,21.0,30,194.0,0,0,0
11335,2020-03-23,Dominican Republic,245,0.0,3,242.0,43,0,0
9940,2020-03-15,Portugal,245,2.0,0,243.0,76,0,0
13546,2020-04-04,Cote d'Ivoire,245,25.0,1,219.0,27,0,6
14391,2020-04-08,Senegal,244,113.0,2,129.0,7,0,8
10808,2020-03-20,India,244,20.0,5,219.0,50,1,5
13985,2020-04-06,Mauritius,244,7.0,7,230.0,17,0,0
11935,2020-03-26,Latvia,244,1.0,0,243.0,23,0,0
9865,2020-03-15,Finland,244,10.0,0,234.0,19,0,9
16067,2020-04-17,Sri Lanka,244,77.0,7,160.0,6,0,9
10140,2020-03-16,Singapore,243,109.0,0,134.0,17,0,4
12766,2020-03-31,Albania,243,52.0,15,176.0,20,4,8
14864,2020-04-11,Georgia,242,60.0,3,179.0,8,0,6
11680,2020-03-25,Bulgaria,242,4.0,3,235.0,24,0,1
14175,2020-04-07,Montenegro,241,4.0,2,235.0,8,0,3
15394,2020-04-14,Congo (Kinshasa),241,20.0,20,201.0,6,0,3
13869,2020-04-05,Vietnam,241,90.0,0,151.0,1,0,0
12335,2020-03-28,North Macedonia,241,3.0,4,234.0,22,1,0
13983,2020-04-06,Malta,241,5.0,0,236.0,14,0,0
7116,2020-02-29,Japan,241,32.0,5,204.0,13,1,10
11069,2020-03-21,South Africa,240,0.0,0,240.0,38,0,0
13684,2020-04-04,Vietnam,240,90.0,0,150.0,3,0,5
8711,2020-03-09,Belgium,239,1.0,0,238.0,39,0,0
13999,2020-04-06,Nigeria,238,35.0,5,198.0,6,0,2
10309,2020-03-17,Poland,238,13.0,5,220.0,61,1,0
12201,2020-03-27,Uruguay,238,0.0,0,238.0,21,0,0
10395,2020-03-18,Chile,238,0.0,0,238.0,37,0,0
9725,2020-03-14,Malaysia,238,35.0,0,203.0,41,0,9
15882,2020-04-16,Sri Lanka,238,68.0,7,163.0,0,0,5
15697,2020-04-15,Sri Lanka,238,63.0,7,168.0,5,0,2
10580,2020-03-19,Chile,238,0.0,0,238.0,0,0,0
17733,2020-04-26,Sudan,237,20.0,21,196.0,24,4,1
12950,2020-04-01,Afghanistan,237,5.0,4,228.0,63,0,0
16888,2020-04-22,El Salvador,237,63.0,7,167.0,12,0,15
12046,2020-03-27,Bosnia and Herzegovina,237,5.0,4,228.0,46,1,3
13870,2020-04-05,West Bank and Gaza,237,25.0,1,211.0,20,0,4
16618,2020-04-20,Somalia,237,4.0,8,225.0,73,1,1
13499,2020-04-03,Vietnam,237,85.0,0,152.0,4,0,10
14206,2020-04-07,Senegal,237,105.0,2,130.0,11,0,13
10303,2020-03-17,Pakistan,236,2.0,0,234.0,100,0,0
13093,2020-04-01,San Marino,236,13.0,26,197.0,0,0,0
12908,2020-03-31,San Marino,236,13.0,26,197.0,6,1,0
11292,2020-03-23,Armenia,235,2.0,0,233.0,41,0,0
12302,2020-03-28,Kuwait,235,64.0,0,171.0,10,0,7
16164,2020-04-18,Guatemala,235,21.0,7,207.0,21,0,0
11818,2020-03-25,Taiwan*,235,29.0,2,204.0,20,0,0
12112,2020-03-27,Jordan,235,18.0,1,216.0,23,1,17
15209,2020-04-13,Congo (Kinshasa),235,17.0,20,198.0,1,0,1
15814,2020-04-16,Kenya,234,53.0,11,170.0,9,1,0
10677,2020-03-19,Peru,234,1.0,0,233.0,89,0,0
14679,2020-04-10,Georgia,234,54.0,3,177.0,16,0,3
10862,2020-03-20,Peru,234,1.0,3,230.0,0,3,0
15024,2020-04-12,Congo (Kinshasa),234,16.0,20,198.0,11,0,0
11181,2020-03-22,Iraq,233,57.0,20,156.0,19,3,6
13178,2020-04-02,Cuba,233,13.0,6,214.0,21,0,1
12981,2020-04-01,Cameroon,233,0.0,6,227.0,40,0,0
13314,2020-04-02,Vietnam,233,75.0,0,158.0,15,0,12
15512,2020-04-14,Sri Lanka,233,61.0,7,165.0,16,0,5
16920,2020-04-22,Jamaica,233,27.0,6,200.0,10,0,0
13990,2020-04-06,Montenegro,233,1.0,2,230.0,19,0,0
13814,2020-04-05,Nigeria,232,33.0,5,194.0,18,1,8
11880,2020-03-26,Costa Rica,231,2.0,2,227.0,30,0,0
13262,2020-04-02,Oman,231,57.0,1,173.0,21,0,23
12322,2020-03-28,Moldova,231,2.0,2,227.0,32,0,0
11137,2020-03-22,Colombia,231,3.0,2,226.0,35,2,2
12723,2020-03-30,San Marino,230,13.0,25,192.0,6,3,7
12624,2020-03-30,Cyprus,230,22.0,7,201.0,16,2,7
11287,2020-03-23,Algeria,230,65.0,17,148.0,29,0,0
10863,2020-03-20,Philippines,230,8.0,18,204.0,13,1,0
6189,2020-02-24,Italy,229,1.0,7,221.0,74,4,-1
17521,2020-04-25,Paraguay,228,85.0,9,134.0,5,0,7
12298,2020-03-28,Kazakhstan,228,16.0,1,211.0,78,0,13
10187,2020-03-17,Bahrain,228,81.0,1,146.0,14,0,4
14153,2020-04-07,Kyrgyzstan,228,33.0,4,191.0,12,0,0
6931,2020-02-28,Japan,228,22.0,4,202.0,14,0,0
9687,2020-03-14,Greece,228,8.0,3,217.0,38,2,8
17891,2020-04-27,Paraguay,228,93.0,9,126.0,0,0,8
17706,2020-04-26,Paraguay,228,85.0,9,134.0,0,0,0
10439,2020-03-18,Indonesia,227,11.0,19,197.0,55,14,3
16273,2020-04-18,Venezuela,227,113.0,9,105.0,23,0,2
12194,2020-03-27,Tunisia,227,2.0,6,219.0,30,0,0
13798,2020-04-05,Malta,227,5.0,0,222.0,14,0,3
13800,2020-04-05,Mauritius,227,7.0,7,213.0,31,0,0
13497,2020-04-03,Uzbekistan,227,25.0,2,200.0,22,0,0
17866,2020-04-27,Maldives,226,17.0,0,209.0,12,0,0
9955,2020-03-15,Singapore,226,105.0,0,121.0,14,0,0
11731,2020-03-25,Hungary,226,21.0,10,195.0,39,1,0
11991,2020-03-26,Slovakia,226,2.0,0,224.0,10,0,-5
14021,2020-04-06,Senegal,226,92.0,2,132.0,4,0,10
12117,2020-03-27,Kuwait,225,57.0,0,168.0,17,0,8
11771,2020-03-25,Morocco,225,7.0,6,212.0,55,1,1
9680,2020-03-14,Finland,225,1.0,0,224.0,70,0,0
10231,2020-03-17,Estonia,225,1.0,0,224.0,20,0,0
15629,2020-04-15,Kenya,225,53.0,10,162.0,9,1,12
16703,2020-04-21,El Salvador,225,48.0,7,170.0,7,0,2
16387,2020-04-19,Mali,224,42.0,14,168.0,8,1,1
12538,2020-03-29,San Marino,224,6.0,22,196.0,0,0,0
11843,2020-03-26,Andorra,224,1.0,3,220.0,36,2,0
12353,2020-03-28,San Marino,224,6.0,22,196.0,1,1,2
17336,2020-04-24,Paraguay,223,78.0,9,136.0,10,0,11
12168,2020-03-27,San Marino,223,4.0,21,198.0,15,0,0
16735,2020-04-21,Jamaica,223,27.0,6,190.0,0,1,0
16550,2020-04-20,Jamaica,223,27.0,5,191.0,50,0,0
12581,2020-03-30,Albania,223,44.0,11,168.0,11,1,11
14839,2020-04-11,Congo (Kinshasa),223,16.0,20,187.0,8,0,3
10257,2020-03-17,Ireland,223,5.0,2,216.0,54,0,5
12421,2020-03-29,Burkina Faso,222,23.0,12,187.0,15,1,2
13395,2020-04-03,Honduras,222,3.0,15,204.0,3,1,0
13836,2020-04-05,Senegal,222,82.0,2,138.0,3,0,10
11247,2020-03-22,Serbia,222,1.0,2,219.0,51,1,0
7926,2020-03-04,Spain,222,2.0,2,218.0,57,1,0
11750,2020-03-25,Latvia,221,1.0,0,220.0,24,0,0
10252,2020-03-17,Iceland,220,0.0,1,219.0,40,1,0
13651,2020-04-04,Senegal,219,72.0,2,145.0,12,1,6
13210,2020-04-02,Honduras,219,3.0,14,202.0,47,4,0
9957,2020-03-15,Slovenia,219,0.0,1,218.0,38,0,0
12150,2020-03-27,North Macedonia,219,3.0,3,213.0,18,0,0
14494,2020-04-09,Georgia,218,51.0,3,164.0,7,0,1
10073,2020-03-16,Israel,218,4.0,0,214.0,5,0,0
16518,2020-04-20,El Salvador,218,46.0,7,165.0,17,0,2
4302,2020-02-14,Diamond Princess,218,0.0,0,218.0,43,0,0
14258,2020-04-08,Bangladesh,218,33.0,20,165.0,54,3,0
11495,2020-03-24,Bulgaria,218,3.0,3,212.0,17,0,0
13129,2020-04-01,Vietnam,218,63.0,0,155.0,6,0,5
13361,2020-04-03,Cote d'Ivoire,218,19.0,1,198.0,24,0,4
10678,2020-03-19,Philippines,217,8.0,17,192.0,15,-2,3
15327,2020-04-13,Sri Lanka,217,56.0,7,154.0,7,0,0
13685,2020-04-04,West Bank and Gaza,217,21.0,1,195.0,23,0,0
8126,2020-03-05,US,217,7.0,12,198.0,68,1,0
12016,2020-03-26,Uruguay,217,0.0,0,217.0,28,0,0
16202,2020-04-18,Mali,216,41.0,13,162.0,45,0,7
13968,2020-04-06,Kyrgyzstan,216,33.0,4,179.0,69,3,24
15444,2020-04-14,Kenya,216,41.0,9,166.0,8,0,1
